Potra2n5c11862,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Potra2n5c11873,Thiosulfate sulfurtransferase 16
Potra2n5c12171,isoform X1
Potra2n5c12107,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n5c12682,serine threonine-protein kinase
Potra2n515s35868,LRR receptor-like serine threonine-protein kinase
Potra2n16c29276,MINDY deubiquitinase
Potra2n16c29285,SNF1-related protein kinase regulatory subunit
Potra2n16c29435,The RING-variant domain is a C4HC3 zinc-finger like motif found in a number of cellular and viral proteins. Some of these proteins have been shown both in vivo and in vitro to have ubiquitin E3 ligase activity.
Potra2n16c29565,Methyltransferase
Potra2n16c29844,Targeting protein for Xklp2 (TPX2)
Potra2n16c30290,Auxin transporter-like protein
Potra2n16c30415,complex. Subunit
Potra2n19c33272,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n19c33261,Bis(5'-adenosyl)-triphosphatase-like
Potra2n19c33305,Ferrous iron transport protein B
Potra2n19c33513,Protein of unknown function (DUF455)
Potra2n19c33578,exocyst complex component
Potra2n19c33668,Patellin-3-like
Potra2n19c33828,Acetyltransferase (GNAT) family
Potra2n19c34001,RNA polymerase sigma factor
Potra2n19c34217,Pentatricopeptide repeat-containing protein
Potra2n19c34468,Cleft lip and palate transmembrane protein
Potra2n19c34458,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily
Potra2n386s35500,phosphatase 2C
Potra2n7c15499,Pentatricopeptide repeat-containing protein
Potra2n7c15575,Vesicle transport protein
Potra2n7c15647,Histone-lysine N-methyltransferase
Potra2n7c15766,SWIM zinc finger family protein
Potra2n7c15788,E3 ubiquitin-protein ligase
Potra2n7c15868,Haloacid dehalogenase-like hydrolase domain-containing protein At4g39970
Potra2n7c15971,Leucine Rich repeat
Potra2n7c16319,B3 domain-containing protein
Potra2n734s36620,ATP-dependent RNA helicase
Potra2n1c80,F-box kelch-repeat protein
Potra2n1c690,Methionine gamma-lyase-like
Potra2n1c678,Di-glucose binding within endoplasmic reticulum
Potra2n1c1035,Transaldolase
Potra2n1c1151,Myb family transcription factor
Potra2n1c1587,Belongs to the heat shock protein 70 family
Potra2n1c1251,Ribose-phosphate pyrophosphokinase
Potra2n1c1252,"Type I inositol 1,4,5-trisphosphate 5-phosphatase"
Potra2n1c1723,U-box domain-containing protein
Potra2n1c1818,f-box protein
Potra2n1c1940,Histone-like transcription factor (CBF/NF-Y) and archaeal histone
Potra2n1c2176,Cell division control protein
Potra2n1c2602,Thioredoxin domain-containing protein 9 homolog
Potra2n1c2272,disease resistance
Potra2n1c2514,At3g49720-like
Potra2n1c3028,Glycosylphosphatidylinositol anchor attachment 1
Potra2n1c3071,Proteasome assembly chaperone
Potra2n1c3065,Reversible hydration of carbon dioxide
Potra2n1c2909,Inactive leucine-rich repeat receptor-like protein kinase
Potra2n1c3924,Belongs to the oxygen-dependent FAD-linked oxidoreductase family
Potra2n1c3683,Nucleolar pre-ribosomal-associated protein 1
Potra2n299s35258,Sulfate transporter
Potra2n486s35782,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n10c20190,Nuclear fragile X mental retardation-interacting protein 1 (NUFIP1)
Potra2n10c20687,Protein GUCD1-like isoform X1
Potra2n10c20767,ESKIMO 1-like
Potra2n10c20765,Omega-3 fatty acid desaturase
Potra2n10c20865,Protease Do-like 10
Potra2n10c20870,ABC transporter D family member 2
Potra2n10c21032,Hydrolase
Potra2n10c21014,Leucine-rich repeat receptor-like protein kinase
Potra2n10c21785,Potato inhibitor I family
Potra2n10c22296,phospholipase
Potra2n10c22254,Belongs to the class-I aminoacyl-tRNA synthetase family
Potra2n15c28240,Reverse transcriptase (RNA-dependent DNA polymerase)
Potra2n15c28587,protection from non-homologous end joining at telomere
Potra2n234s35058,AarF domain-containing protein kinase
Potra2n11c22678,psbQ-like protein 2
Potra2n11c23584,Cytosolic domain of 10TM putative phosphate transporter
Potra2n11c23655,Belongs to the glycosyl hydrolase 1 family
Potra2n8c16667,F-box-like
Potra2n8c16717,Argonaute
Potra2n8c16802,isoform X1
Potra2n8c16806,Alpha/beta hydrolase family
Potra2n8c16952,Essential subunit of the N-oligosaccharyl transferase (OST) complex which catalyzes the transfer of a high mannose oligosaccharide from a lipid-linked oligosaccharide donor to an asparagine residue within an Asn-X-Ser Thr consensus motif in nascent polypeptide chains
Potra2n8c17056,Metal tolerance protein
Potra2n8c17088,ACT domain-containing protein
Potra2n8c17286,Dehydrogenase
Potra2n8c17344,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily
Potra2n8c17305,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n8c17413,Endoplasmic reticulum membrane protein
Potra2n8c17375,Protein kinase C conserved region 2 (CalB)
Potra2n8c18338,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n8c18310,ALBINO3-like protein 1
Potra2n9c18665,RWP-RK domain
Potra2n9c18902,Hippocampus abundant
Potra2n9c19331,Belongs to the NPH3 family
Potra2n9c19954,histone deacetylase
Potra2n9c20061,Nodulin-like
Potra2n9c20076,Pheophorbide A oxygenase
Potra2n18c32705,"Component of the replication protein A complex (RPA) required for DNA recombination, repair and replication. The activity of RPA is mediated by single-stranded DNA binding and protein interactions. Probably involved in repair of double-strand DNA breaks (DSBs) induced by genotoxic stresses"
Potra2n18c32915,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
Potra2n4c8569,Transferase family
Potra2n4c8542,ATP synthase gamma chain
Potra2n4c8756,U2 snRNP auxiliary factor large subunit
Potra2n4c8891,Belongs to the TPP enzyme family
Potra2n4c9001,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n4c9939,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Potra2n4c9994,Cytochrome C biogenesis protein transmembrane region
Potra2n4c10254,Belongs to the histone deacetylase family. HD Type 1 subfamily
Potra2n4c10474,AP-4 complex subunit
Potra2n6c13175,Myb-related protein
Potra2n6c13210,Mitogen-activated protein kinase kinase kinase
Potra2n6c13335,Peptidyl-prolyl cis-trans isomerase
Potra2n6c13874,Villin-4-like
Potra2n6c13999,Belongs to the adaptor complexes small subunit family
Potra2n6c14024,60S ribosomal protein L18a-like protein
Potra2n6c14105,Sucrose-cleaving enzyme that provides UDP-glucose and fructose for various metabolic pathways
Potra2n6c14207,Translin family
Potra2n6c14533,expressed protein
Potra2n6c15091,May act as a component of the auxin efflux carrier
Potra2n6c15096,DNA binding domain with preference for A/T rich regions
Potra2n6c15190,UDP-Glycosyltransferase
Potra2n13c25081,F-box kelch-repeat protein
Potra2n13c25119,ankyrin repeat-containing protein
Potra2n13c25195,C2 and GRAM domain-containing protein
Potra2n13c25213,Signal recognition particle 14 kDa
Potra2n13c25297,Exostosin family
Potra2n13c25366,Serine acetyltransferase
Potra2n13c25537,SUZ domain
Potra2n13c25625,Domain of unknown function (DUF4602)
Potra2n13c26050,Belongs to the eukaryotic ribosomal protein eL13 family
Potra2n17c30959,FDF
Potra2n17c31011,resistance protein
Potra2n17c31102,exocyst complex component
Potra2n17c31119,"first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA"
Potra2n17c31401,inactive shikimate kinase like 1
Potra2n17c31545,"1,4-beta-D-glucanase-like"
Potra2n17c31614,Electron transfer flavoprotein-ubiquinone oxidoreductase
Potra2n293s35227,Centromere protein
Potra2n3c6536,F-box protein At5g07610-like
Potra2n3c6575,G-type lectin S-receptor-like serine threonine-protein kinase
Potra2n3c6993,Hydroxyproline-rich glycoprotein family protein
Potra2n3c6979,Amidohydrolase
Potra2n3c7286,Potassium transporter
Potra2n3c7398,transcriptional co-repressor
Potra2n3c7804,Carbamoyl-phosphate synthase small
Potra2n3c8139,"May act early in the ethylene signal transduction pathway, possibly as an ethylene receptor, or as a regulator of the pathway"
Potra2n3c8401,Mitotic checkpoint family protein
Potra2n12c23693,ubiquitin-60S ribosomal protein
Potra2n12c23825,importin subunit beta-1-like
Potra2n12c24223,Histone deacetylase
Potra2n12c24585,May serve as docking site to facilitate the association of other proteins to the plasma membrane
Potra2n12c24606,isoform X1
Potra2n2c4585,Fumarate hydratase 1
Potra2n2c4708,ABC transporter B family member
Potra2n2c4909,rRNA-processing protein FCF1 homolog
Potra2n2c5001,Belongs to the short-chain dehydrogenases reductases (SDR) family
Potra2n2c5026,50S ribosomal protein L5
Potra2n2c5218,Plastidial lipoyltransferase 2-like
Potra2n2c5215,Exocyst complex component
Potra2n2c5559,AAA domain
Potra2n2c5686,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
Potra2n2c5787,Belongs to the cytochrome P450 family
Potra2n2c5734,Pentatricopeptide repeat-containing protein
Potra2n2c5913,Myb-like DNA-binding domain
Potra2n2c6060,Iron-sulfur protein
Potra2n2c6086,RING-H2 finger protein
Potra2n2c6143,Belongs to the bacterial ribosomal protein bL31 family
Potra2n2c6321,Pentatricopeptide repeat-containing protein
Potra2n14c26466,Gibberellin regulated protein
Potra2n14c26452,Belongs to the peroxisomal membrane protein PXMP2 4 family
Potra2n14c26485,Carbohydrate esterase
Potra2n14c26858,Domain of unknown function (DUF296)
Potra2n14c26872,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Potra2n14c26986,Beta-amylase
Potra2n14c27056,Golgin candidate
Potra2n14c27307,PAPA-1-like conserved region
Potra2n14c27424,Alkylated DNA repair protein
Potra2n14c27443,mTERF
Potra2n14c27484,phosphotransfer protein
Potra2n14c27798,myb family transcription factor
Potra2n154s34740,Plant protein of unknown function
Potra2n5c10523,A reductase
Potra2n5c10697,ER lumen
Potra2n5c10847,Inorganic phosphate transporter
Potra2n5c10942,KIP1-like protein
Potra2n5c11222,receptor-like serine threonine-protein kinase At5g57670
Potra2n5c11560,cadmium zinc-transporting ATPase HMA1
Potra2n5c11672,Mitochondrial calcium uniporter
Potra2n5c11840,basic region leucin zipper
Potra2n5c11884,f-box protein
Potra2n5c12214,Belongs to the eukaryotic ribosomal protein eS6 family
Potra2n5c12801,Pentatricopeptide repeat-containing protein
Potra2n16c29618,DNA helicase
Potra2n16c29779,DNA-3-methyladenine
Potra2n16c29824,D-lactate dehydrogenase cytochrome
Potra2n16c29811,S-adenosyl-L-methionine-dependent protein-lysine N- methyltransferase that methylates elongation factor 1-alpha
Potra2n16c30333,Acyl-coenzyme A oxidase 4
Potra2n16c30382,Gamma interferon inducible lysosomal thiol reductase (GILT)
Potra2n19c33720,Pentatricopeptide repeat-containing protein
Potra2n19c33923,Belongs to the peptidase A1 family
Potra2n19c33976,PWWP domain
Potra2n19c34181,Translational activator
Potra2n19c34213,Ankyrin repeat domain-containing protein
Potra2n19c34298,"May act early in the ethylene signal transduction pathway, possibly as an ethylene receptor, or as a regulator of the pathway"
Potra2n612s36154,Belongs to the glycosyltransferase 8 family
Potra2n571s36006,Citrate-binding protein-like
Potra2n7c15504,GPI-anchored protein
Potra2n7c15707,Belongs to the protein kinase superfamily
Potra2n7c15959,Belongs to the peptidase C19 family
Potra2n7c16078,Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer). Plays a central role in phospholipid metabolism and in the interorganelle trafficking of phosphatidylserine
Potra2n360s35401,E3 ubiquitin-protein ligase
Potra2n922s36895,"Binds 16S rRNA, required for the assembly of 30S particles"
Potra2n1c148,Serine threonine-protein kinase
Potra2n1c386,deSI-like protein
Potra2n1c487,ABC transporter G family member
Potra2n1c577,U2 small nuclear ribonucleoprotein
Potra2n1c723,RWP-RK domain
Potra2n1c802,"Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism"
Potra2n1c846,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
Potra2n1c1362,ethylene-responsive transcription factor
Potra2n1c1311,tRNA rRNA methyltransferase (SpoU) family protein
Potra2n1c1685,Hydrolyzes glycerol-phospholipids at the terminal phosphodiesteric bond
Potra2n1c2201,Exosome complex
Potra2n1c2079,30S ribosomal protein S8
Potra2n1c2832,Glutaredoxin
Potra2n1c2821,DUF4210
Potra2n1c2655,"protein synthesis. May act as a fidelity factor of the translation reaction, by catalyzing a one- codon backward translocation of tRNAs on improperly translocated ribosomes"
Potra2n1c3337,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n1c3549,Domain of unknown function (DUF4408)
Potra2n1c3967,Subtilisin-like protease
Potra2n780s36754,Belongs to the UDP-glycosyltransferase family
Potra2n369s35435,dnaJ homolog subfamily C member
Potra2n738s36638,isoprenylcysteine alpha-carbonyl methylesterase
Potra2n878s36873,Ribosomal protein S4/S9 N-terminal domain
Potra2n10c20423,Transcriptional activator that specifically binds 5'- GATA-3' or 5'-GAT-3' motifs within gene promoters
Potra2n10c20780,Taxadien-5-alpha-ol
Potra2n10c20888,transcription
Potra2n10c21050,Cytochrome b5
Potra2n10c20997,Chorismate mutase
Potra2n10c21231,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH"
Potra2n10c21281,Transmembrane Fragile-X-F protein
Potra2n10c21545,transmembrane ascorbate ferrireductase
Potra2n10c21842,Splicing factor U2AF
Potra2n10c22126,AMP deaminase
Potra2n10c22174,Receptor-like cytosolic serine threonine-protein kinase
Potra2n10c22305,WD repeat-containing protein
Potra2n704s36536,Peptidase C26
Potra2n15c27966,Mitogen-activated protein kinase kinase kinase
Potra2n15c28010,Leucine-rich repeat receptor protein kinase
Potra2n15c28396,DNA-(apurinic or apyrimidinic site)
Potra2n15c28501,Belongs to the eukaryotic ribosomal protein eS4 family
Potra2n15c28635,TdcA1-ORF2 protein
Potra2n15c28752,transcription factor
Potra2n15c28870,Down syndrome critical region protein
Potra2n15c29205,Ribosome-binding factor PSRP1
Potra2n11c22586,"Hydrolyzes ATP, and can also hydrolyze GTP with lower efficiency. Has lower affinity for GTP"
Potra2n11c22960,Cotton fibre expressed protein
Potra2n11c22975,ABC transporter C family member
Potra2n11c23047,Glycosyl transferases group 1
Potra2n11c23083,C3HC zinc finger-like
Potra2n11c23133,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n11c23405,A domain family that is part of the cupin metalloenzyme superfamily.
Potra2n11c23512,glutamine synthetase
Potra2n8c16706,U1 small nuclear ribonucleoprotein
Potra2n8c16817,ankyrin repeat-containing protein
Potra2n8c16916,arabinosyltransferase ARAD1
Potra2n8c17229,DNA replication complex GINS protein
Potra2n8c17314,Potential DNA-binding domain
Potra2n8c17379,Belongs to the NPH3 family
Potra2n8c17394,"Beta-1,3-galactosyltransferase"
Potra2n8c17721,Serine threonine-protein kinase
Potra2n8c17966,superfamily. Protein
Potra2n8c18044,"zinc-finger of the FCS-type, C2-C2"
Potra2n8c18254,Signal peptidase complex subunit
Potra2n8c18525,rRNA-processing protein fcf2-like
Potra2n8c18564,Anaphase-promoting complex subunit
Potra2n8c18587,pumilio homolog
Potra2n8c18618,Condensin-2 complex subunit
Potra2n9c18671,RING-type E3 ubiquitin transferase
Potra2n9c18757,Molybdopterin biosynthesis protein
Potra2n9c19261,Belongs to the peptidase C1 family
Potra2n9c19312,Zinc finger SWIM domain-containing protein
Potra2n9c19733,DEAD-box ATP-dependent RNA helicase
Potra2n9c19939,Ubiquitin associated domain
Potra2n9c19969,TPL-binding domain in jasmonate signalling
Potra2n18c32188,chloride
Potra2n18c32809,zinc finger CCCH domain-containing protein
Potra2n18c32853,phosphotransfer protein
Potra2n18c32842,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n81s34478,Required for the assembly and or stability of the 40S ribosomal subunit. Required for the processing of the 20S rRNA- precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits
Potra2n568s35993,UPF0481 protein At3g47200-like
Potra2n568s35992,"ARF-like small GTPases; ARF, ADP-ribosylation factor"
Potra2n4c8438,"Transcriptional repressor, ovate"
Potra2n4c8470,Belongs to the peptidase A1 family
Potra2n4c8998,Floral homeotic protein
